,tokens,ner_tags
21085,sh,O
21086,!,O
21087,sh,O
21088,!,O
21089,’,O
21090,and,O
21091,the,O
21092,dorm,O
21093,##ouse,O
21094,sul,O
21095,##ki,O
21096,##ly,O
21097,remarked,O
21098,",",O
21099,‘,O
21100,if,O
21101,you,O
21102,can,O
21103,’,O
21104,t,O
21105,be,O
21106,civil,O
21107,",",O
21108,you,O
21109,’,O
21110,d,O
21111,better,O
21112,finish,O
21113,the,O
21114,story,O
21115,for,O
21116,yourself,O
21117,.,O
21118,’,O
21119,[SEP],O
21120,[CLS],O
21121,‘,O
21122,no,O
21123,",",O
21124,please,O
21125,go,O
21126,on,O
21127,!,O
21128,’,O
21129,alice,B-PER
21130,said,O
21131,very,O
21132,hum,O
21133,##bly,O
21134,;,O
21135,‘,O
21136,i,O
21137,won,O
21138,’,O
21139,t,O
21140,interrupt,O
21141,again,O
21142,.,O
21143,i,O
21144,dare,O
21145,say,O
21146,there,O
21147,may,O
21148,be,O
21149,one,O
21150,.,O
21151,’,O
21152,[SEP],O
21153,[CLS],O
21154,‘,O
21155,one,O
21156,",",O
21157,indeed,O
21158,!,O
21159,’,O
21160,said,O
21161,the,O
21162,dorm,O
21163,##ouse,O
21164,ind,O
21165,##ignant,O
21166,##ly,O
21167,.,O
21168,however,O
21169,",",O
21170,he,O
21171,consent,O
21172,##ed,O
21173,to,O
21174,go,O
21175,on,O
21176,.,O
21177,‘,O
21178,and,O
21179,so,O
21180,these,O
21181,three,O
21182,little,O
21183,sisters,O
21184,-,O
21185,-,O
21186,they,O
21187,were,O
21188,learning,O
21189,to,O
21190,draw,O
21191,",",O
21192,you,O
21193,know,O
21194,-,O
21195,-,O
21196,’,O
21197,[SEP],O
21198,[CLS],O
21199,‘,O
21200,what,O
21201,did,O
21202,they,O
21203,draw,O
21204,?,O
21205,’,O
21206,said,O
21207,alice,B-PER
21208,",",O
21209,quite,O
21210,forgetting,O
21211,her,O
21212,promise,O
21213,.,O
21214,[SEP],O
21215,[CLS],O
21216,‘,O
21217,tre,O
21218,##acle,O
21219,",",O
21220,’,O
21221,said,O
21222,the,O
21223,dorm,O
21224,##ouse,O
21225,",",O
21226,without,O
21227,considering,O
21228,at,O
21229,all,O
21230,this,O
21231,time,O
21232,.,O
21233,[SEP],O
21234,[CLS],O
21235,‘,O
21236,i,O
21237,want,O
21238,a,O
21239,clean,O
21240,cup,O
21241,",",O
21242,’,O
21243,interrupted,O
21244,the,O
21245,hat,O
21246,##ter,O
21247,:,O
21248,‘,O
21249,let,O
21250,’,O
21251,s,O
21252,all,O
21253,move,O
21254,one,O
21255,place,O
21256,on,O
21257,.,O
21258,’,O
21259,[SEP],O
21260,[CLS],O
21261,he,O
21262,moved,O
21263,on,O
21264,as,O
21265,he,O
21266,spoke,O
21267,",",O
21268,and,O
21269,the,O
21270,dorm,O
21271,##ouse,B-MISC
21272,followed,O
21273,him,O
21274,:,O
21275,the,O
21276,march,B-MISC
21277,hare,I-MISC
21278,moved,O
21279,into,O
21280,the,O
21281,dorm,O
21282,##ouse,B-MISC
21283,’,O
21284,s,O
21285,place,O
21286,",",O
21287,and,O
21288,alice,B-PER
21289,rather,O
21290,unwilling,O
21291,##ly,O
21292,took,O
21293,the,O
21294,place,O
21295,of,O
21296,the,O
21297,march,B-MISC
21298,hare,I-MISC
21299,.,O
21300,the,O
21301,hat,O
21302,##ter,O
21303,was,O
21304,the,O
21305,only,O
21306,one,O
21307,who,O
21308,got,O
21309,any,O
21310,advantage,O
21311,from,O
21312,the,O
21313,change,O
21314,:,O
21315,and,O
21316,alice,B-PER
21317,was,O
21318,a,O
21319,good,O
21320,deal,O
21321,worse,O
21322,off,O
21323,than,O
21324,before,O
21325,",",O
21326,as,O
21327,the,O
21328,march,B-MISC
21329,hare,I-MISC
21330,had,O
21331,just,O
21332,upset,O
21333,the,O
21334,milk,O
21335,-,O
21336,jug,O
21337,into,O
21338,his,O
21339,plate,O
21340,.,O
21341,[SEP],O
21342,[CLS],O
21343,alice,B-PER
21344,did,O
21345,not,O
21346,wish,O
21347,to,O
21348,off,O
21349,##end,O
21350,the,O
21351,dorm,O
21352,##ouse,O
21353,again,O
21354,",",O
21355,so,O
21356,she,O
21357,began,O
21358,very,O
21359,cautiously,O
21360,:,O
21361,‘,O
21362,but,O
21363,i,O
21364,don,O
21365,’,O
21366,t,O
21367,understand,O
21368,.,O
21369,where,O
21370,did,O
21371,they,O
21372,draw,O
21373,the,O
21374,tre,O
21375,##acle,O
21376,from,O
21377,?,O
21378,’,O
21379,[SEP],O
21380,[CLS],O
21381,‘,O
21382,you,O
21383,can,O
21384,draw,O
21385,water,O
21386,out,O
21387,of,O
21388,a,O
21389,water,O
21390,-,O
21391,well,O
21392,",",O
21393,’,O
21394,said,O
21395,the,O
21396,hat,O
21397,##ter,O
21398,;,O
21399,‘,O
21400,so,O
21401,i,O
21402,should,O
21403,think,O
21404,you,O
21405,could,O
21406,draw,O
21407,tre,O
21408,##acle,O
21409,out,O
21410,of,O
21411,a,O
21412,tre,O
21413,##acle,O
21414,-,O
21415,well,O
21416,-,O
21417,-,O
21418,eh,O
21419,",",O
21420,stupid,O
21421,?,O
21422,’,O
21423,[SEP],O
21424,[CLS],O
21425,‘,O
21426,but,O
21427,they,O
21428,were,O
21429,in,O
21430,the,O
21431,well,O
21432,",",O
21433,’,O
21434,alice,B-PER
21435,said,O
21436,to,O
21437,the,O
21438,dorm,O
21439,##ouse,O
21440,",",O
21441,not,O
21442,choosing,O
21443,to,O
21444,notice,O
21445,this,O
21446,last,O
21447,remark,O
21448,.,O
21449,[SEP],O
21450,[CLS],O
21451,‘,O
21452,of,O
21453,course,O
21454,they,O
21455,were,O
21456,’,O
21457,",",O
21458,said,O
21459,the,O
21460,dorm,O
21461,##ouse,O
21462,;,O
21463,‘,O
21464,-,O
21465,-,O
21466,well,O
21467,in,O
21468,.,O
21469,’,O
21470,[SEP],O
21471,[CLS],O
21472,this,O
21473,answer,O
21474,so,O
21475,confused,O
21476,poor,O
21477,alice,B-PER
21478,",",O
21479,that,O
21480,she,O
21481,let,O
21482,the,O
21483,dorm,O
21484,##ouse,O
21485,go,O
21486,on,O
21487,for,O
21488,some,O
21489,time,O
21490,without,O
21491,interrupting,O
21492,it,O
21493,.,O
21494,[SEP],O
21495,[CLS],O
21496,‘,O
21497,they,O
21498,were,O
21499,learning,O
21500,to,O
21501,draw,O
21502,",",O
21503,’,O
21504,the,O
21505,dorm,O
21506,##ouse,O
21507,went,O
21508,on,O
21509,",",O
21510,ya,O
21511,##wn,O
21512,##ing,O
21513,and,O
21514,rubbing,O
21515,its,O
21516,eyes,O
21517,",",O
21518,for,O
21519,it,O
21520,was,O
21521,getting,O
21522,very,O
21523,sleepy,O
21524,;,O
21525,‘,O
21526,and,O
21527,they,O
21528,drew,O
21529,all,O
21530,manner,O
21531,of,O
21532,things,O
21533,-,O
21534,-,O
21535,everything,O
21536,that,O
21537,begins,O
21538,with,O
21539,an,O
21540,m,O
21541,-,O
21542,-,O
21543,’,O
21544,[SEP],O
21545,[CLS],O
21546,‘,O
21547,why,O
21548,with,O
21549,an,O
21550,m,O
21551,?,O
21552,’,O
21553,said,O
21554,alice,B-PER
21555,.,O
21556,[SEP],O
21557,[CLS],O
21558,‘,O
21559,why,O
21560,not,O
21561,?,O
21562,’,O
21563,said,O
21564,the,O
21565,march,B-PER
21566,hare,I-MISC
21567,.,O
21568,[SEP],O
21569,[CLS],O
21570,alice,B-PER
21571,was,O
21572,silent,O
21573,.,O
21574,[SEP],O
21575,[CLS],O
21576,the,O
21577,dorm,O
21578,##ouse,O
21579,had,O
21580,closed,O
21581,its,O
21582,eyes,O
21583,by,O
21584,this,O
21585,time,O
21586,",",O
21587,and,O
21588,was,O
21589,going,O
21590,off,O
21591,into,O
21592,a,O
21593,do,O
21594,##ze,O
21595,;,O
21596,but,O
21597,",",O
21598,on,O
21599,being,O
21600,pinched,O
21601,by,O
21602,the,O
21603,hat,O
21604,##ter,O
21605,",",O
21606,it,O
21607,woke,O
21608,up,O
21609,again,O
21610,with,O
21611,a,O
21612,little,O
21613,shriek,O
21614,",",O
21615,and,O
21616,went,O
21617,on,O
21618,:,O
21619,‘,O
21620,-,O
21621,-,O
21622,that,O
21623,begins,O
21624,with,O
21625,an,O
21626,m,O
21627,",",O
21628,such,O
21629,as,O
21630,mouse,O
21631,-,O
21632,traps,O
21633,",",O
21634,and,O
21635,the,O
21636,moon,O
21637,",",O
21638,and,O
21639,memory,O
21640,",",O
21641,and,O
21642,much,O
21643,##ness,O
21644,-,O
21645,-,O
21646,you,O
21647,know,O
21648,you,O
21649,say,O
21650,things,O
21651,are,O
21652,“,O
21653,much,O
21654,of,O
21655,a,O
21656,much,O
21657,##ness,O
21658,”,O
21659,-,O
21660,-,O
21661,did,O
21662,you,O
21663,ever,O
21664,see,O
21665,such,O
21666,a,O
21667,thing,O
21668,as,O
21669,a,O
21670,drawing,O
21671,of,O
21672,a,O
21673,much,O
21674,##ness,O
21675,?,O
21676,’,O
21677,[SEP],O
21678,[CLS],O
21679,‘,O
21680,really,O
21681,",",O
21682,now,O
21683,you,O
21684,ask,O
21685,me,O
21686,",",O
21687,’,O
21688,said,O
21689,alice,B-PER
21690,",",O
21691,very,O
21692,much,O
21693,confused,O
21694,",",O
21695,‘,O
21696,i,O
21697,don,O
21698,’,O
21699,t,O
21700,think,O
21701,-,O
21702,-,O
21703,’,O
21704,[SEP],O
21705,[CLS],O
21706,‘,O
21707,then,O
21708,you,O
21709,shouldn,O
21710,’,O
21711,t,O
21712,talk,O
21713,",",O
21714,’,O
21715,said,O
21716,the,O
21717,hat,O
21718,##ter,O
21719,.,O
21720,[SEP],O
21721,[CLS],O
21722,this,O
21723,piece,O
21724,of,O
21725,rude,O
21726,##ness,O
21727,was,O
21728,more,O
21729,than,O
21730,alice,B-PER
21731,could,O
21732,bear,O
21733,:,O
21734,she,O
21735,got,O
21736,up,O
21737,in,O
21738,great,O
21739,disgust,O
21740,",",O
21741,and,O
21742,walked,O
21743,off,O
21744,;,O
21745,the,O
21746,dorm,O
21747,##ouse,O
21748,fell,O
21749,asleep,O
21750,instantly,O
21751,",",O
21752,and,O
21753,neither,O
21754,of,O
21755,the,O
21756,others,O
21757,took,O
21758,the,O
21759,least,O
21760,notice,O
21761,of,O
21762,her,O
21763,going,O
21764,",",O
21765,though,O
21766,she,O
21767,looked,O
21768,back,O
21769,once,O
21770,or,O
21771,twice,O
21772,",",O
21773,half,O
21774,hoping,O
21775,that,O
21776,they,O
21777,would,O
21778,call,O
21779,after,O
21780,her,O
21781,:,O
21782,the,O
21783,last,O
21784,time,O
21785,she,O
21786,saw,O
21787,them,O
21788,",",O
21789,they,O
21790,were,O
21791,trying,O
21792,to,O
21793,put,O
21794,the,O
21795,dorm,O
21796,##ouse,O
21797,into,O
21798,the,O
21799,tea,O
21800,##pot,O
21801,.,O
21802,[SEP],O
21803,[CLS],O
21804,‘,O
21805,at,O
21806,any,O
21807,rate,O
21808,i,O
21809,’,O
21810,ll,O
21811,never,O
21812,go,O
21813,there,O
21814,again,O
21815,!,O
21816,’,O
21817,said,O
21818,alice,B-PER
21819,as,O
21820,she,O
21821,picked,O
21822,her,O
21823,way,O
21824,through,O
21825,the,O
21826,wood,O
21827,.,O
21828,‘,O
21829,it,O
21830,’,O
21831,s,O
21832,the,O
21833,stupid,O
21834,##est,O
21835,tea,O
21836,-,O
21837,party,O
21838,i,O
21839,ever,O
21840,was,O
21841,at,O
21842,in,O
21843,all,O
21844,my,O
21845,life,O
21846,!,O
21847,’,O
21848,[SEP],O
21849,[CLS],O
21850,just,O
21851,as,O
21852,she,O
21853,said,O
21854,this,O
21855,",",O
21856,she,O
21857,noticed,O
21858,that,O
21859,one,O
21860,of,O
21861,the,O
21862,trees,O
21863,had,O
21864,a,O
21865,door,O
21866,leading,O
21867,right,O
21868,into,O
21869,it,O
21870,.,O
21871,‘,O
21872,that,O
21873,’,O
21874,s,O
21875,very,O
21876,curious,O
21877,!,O
21878,’,O
21879,she,O
21880,thought,O
21881,.,O
21882,‘,O
21883,but,O
21884,everything,O
21885,’,O
21886,s,O
21887,curious,O
21888,today,O
21889,.,O
21890,i,O
21891,think,O
21892,i,O
21893,may,O
21894,as,O
21895,well,O
21896,go,O
21897,in,O
21898,at,O
21899,once,O
21900,.,O
21901,’,O
21902,and,O
21903,in,O
21904,she,O
21905,went,O
21906,.,O
21907,[SEP],O
21908,[CLS],O
21909,once,O
21910,more,O
21911,she,O
21912,found,O
21913,herself,O
21914,in,O
21915,the,O
21916,long,O
21917,hall,O
21918,",",O
21919,and,O
21920,close,O
21921,to,O
21922,the,O
21923,little,O
21924,glass,O
21925,table,O
21926,.,O
21927,‘,O
21928,now,O
21929,",",O
21930,i,O
21931,’,O
21932,ll,O
21933,manage,O
21934,better,O
21935,this,O
21936,time,O
21937,",",O
21938,’,O
21939,she,O
21940,said,O
21941,to,O
21942,herself,O
21943,",",O
21944,and,O
21945,began,O
21946,by,O
21947,taking,O
21948,the,O
21949,little,O
21950,golden,O
21951,key,O
21952,",",O
21953,and,O
21954,unlock,O
21955,##ing,O
21956,the,O
21957,door,O
21958,that,O
21959,led,O
21960,into,O
21961,the,O
21962,garden,O
21963,.,O
21964,then,O
21965,she,O
21966,went,O
21967,to,O
21968,work,O
21969,ni,O
21970,##bbling,O
21971,at,O
21972,the,O
21973,mushroom,O
21974,(,O
21975,she,O
21976,had,O
21977,kept,O
21978,a,O
21979,piece,O
21980,of,O
21981,it,O
21982,in,O
21983,her,O
21984,pocket,O
21985,),O
21986,till,O
21987,she,O
21988,was,O
21989,about,O
21990,a,O
21991,foot,O
21992,high,O
21993,:,O
21994,then,O
21995,she,O
21996,walked,O
21997,down,O
21998,the,O
21999,little,O
22000,passage,O
22001,:,O
22002,and,O
22003,then,O
22004,-,O
22005,-,O
22006,she,O
22007,found,O
22008,herself,O
22009,at,O
22010,last,O
22011,in,O
22012,the,O
22013,beautiful,O
22014,garden,O
22015,",",O
22016,among,O
22017,the,O
22018,bright,O
22019,flower,O
22020,-,O
22021,beds,O
22022,and,O
22023,the,O
22024,cool,O
22025,fountains,O
22026,.,O
22027,[SEP],O
22028,[CLS],O
22029,a,O
22030,large,O
22031,rose,O
22032,-,O
22033,tree,O
22034,stood,O
22035,near,O
22036,the,O
22037,entrance,O
22038,of,O
22039,the,O
22040,garden,O
22041,:,O
22042,the,O
22043,roses,O
22044,growing,O
22045,on,O
22046,it,O
22047,were,O
22048,white,O
22049,",",O
22050,but,O
22051,there,O
22052,were,O
22053,three,O
22054,gardener,O
22055,##s,O
22056,at,O
22057,it,O
22058,",",O
22059,bus,O
22060,##ily,O
22061,painting,O
22062,them,O
22063,red,O
22064,.,O
22065,alice,B-PER
22066,thought,O
22067,this,O
22068,a,O
22069,very,O
22070,curious,O
22071,thing,O
22072,",",O
22073,and,O
22074,she,O
22075,went,O
22076,nearer,O
22077,to,O
22078,watch,O
22079,them,O
22080,",",O
22081,and,O
22082,just,O
22083,as,O
22084,she,O
22085,came,O
22086,up,O
22087,to,O
22088,them,O
22089,she,O
22090,heard,O
22091,one,O
22092,of,O
22093,them,O
22094,say,O
22095,",",O
22096,‘,O
22097,look,O
22098,out,O
22099,now,O
22100,",",O
22101,five,O
22102,!,O
22103,don,O
22104,’,O
22105,t,O
22106,go,O
22107,splash,O
22108,##ing,O
22109,paint,O
22110,over,O
22111,me,O
22112,like,O
22113,that,O
22114,!,O
22115,’,O
22116,[SEP],O
22117,[CLS],O
22118,‘,O
22119,i,O
22120,couldn,O
22121,’,O
22122,t,O
22123,help,O
22124,it,O
22125,",",O
22126,’,O
22127,said,O
22128,five,B-PER
22129,",",O
22130,in,O
22131,a,O
22132,sul,O
22133,##ky,O
22134,tone,O
22135,;,O
22136,‘,O
22137,seven,O
22138,jogged,O
22139,my,O
22140,elbow,O
22141,.,O
22142,’,O
22143,[SEP],O
22144,[CLS],O
22145,on,O
22146,which,O
22147,seven,B-PER
22148,looked,O
22149,up,O
22150,and,O
22151,said,O
22152,",",O
22153,‘,O
22154,that,O
22155,’,O
22156,s,O
22157,right,O
22158,",",O
22159,five,B-PER
22160,!,O
22161,always,O
22162,lay,O
22163,the,O
22164,blame,O
22165,on,O
22166,others,O
22167,!,O
22168,’,O
22169,[SEP],O
22170,[CLS],O
22171,‘,O
22172,you,O
22173,’,O
22174,d,O
22175,better,O
22176,not,O
22177,talk,O
22178,!,O
22179,’,O
22180,said,O
22181,five,O
22182,.,O
22183,‘,O
22184,i,O
22185,heard,O
22186,the,O
22187,queen,O
22188,say,O
22189,only,O
22190,yesterday,O
22191,you,O
22192,deserved,O
22193,to,O
22194,be,O
22195,beheaded,O
22196,!,O
22197,’,O
22198,[SEP],O
22199,[CLS],O
22200,‘,O
22201,what,O
22202,for,O
22203,?,O
22204,’,O
22205,said,O
22206,the,O
22207,one,O
22208,who,O
22209,had,O
22210,spoken,O
22211,first,O
22212,.,O
22213,[SEP],O
22214,[CLS],O
22215,‘,O
22216,that,O
22217,’,O
22218,s,O
22219,none,O
22220,of,O
22221,your,O
22222,business,O
22223,",",O
22224,two,O
22225,!,O
22226,’,O
22227,said,O
22228,seven,B-PER
22229,.,O
22230,[SEP],O
22231,[CLS],O
22232,‘,O
22233,yes,O
22234,",",O
22235,it,O
22236,is,O
22237,his,O
22238,business,O
22239,!,O
22240,’,O
22241,said,O
22242,five,B-PER
22243,",",O
22244,‘,O
22245,and,O
22246,i,O
22247,’,O
22248,ll,O
22249,tell,O
22250,him,O
22251,-,O
22252,-,O
22253,it,O
22254,was,O
22255,for,O
22256,bringing,O
22257,the,O
22258,cook,O
22259,tu,O
22260,##lip,O
22261,-,O
22262,roots,O
22263,instead,O
22264,of,O
22265,onions,O
22266,.,O
22267,’,O
22268,[SEP],O
22269,[CLS],O
22270,seven,B-PER
22271,flung,O
22272,down,O
22273,his,O
22274,brush,O
22275,",",O
22276,and,O
22277,had,O
22278,just,O
22279,begun,O
22280,‘,O
22281,well,O
22282,",",O
22283,of,O
22284,all,O
22285,the,O
22286,un,O
22287,##just,O
22288,things,O
22289,-,O
22290,-,O
22291,’,O
22292,when,O
22293,his,O
22294,eye,O
22295,chance,O
22296,##d,O
22297,to,O
22298,fall,O
22299,upon,O
22300,alice,B-PER
22301,",",O
22302,as,O
22303,she,O
22304,stood,O
22305,watching,O
22306,them,O
22307,",",O
22308,and,O
22309,he,O
22310,checked,O
22311,himself,O
22312,suddenly,O
22313,:,O
22314,the,O
22315,others,O
22316,looked,O
22317,round,O
22318,also,O
22319,",",O
22320,and,O
22321,all,O
22322,of,O
22323,them,O
22324,bowed,O
22325,low,O
22326,.,O
22327,[SEP],O
22328,[CLS],O
22329,‘,O
22330,would,O
22331,you,O
22332,tell,O
22333,me,O
22334,",",O
22335,’,O
22336,said,O
22337,alice,B-PER
22338,",",O
22339,a,O
22340,little,O
22341,tim,O
22342,##id,O
22343,##ly,O
22344,",",O
22345,‘,O
22346,why,O
22347,you,O
22348,are,O
22349,painting,O
22350,those,O
22351,roses,O
22352,?,O
22353,’,O
22354,[SEP],O
22355,[CLS],O
22356,five,B-PER
22357,and,O
22358,seven,B-PER
22359,said,O
22360,nothing,O
22361,",",O
22362,but,O
22363,looked,O
22364,at,O
22365,two,O
22366,.,O
22367,two,O
22368,began,O
22369,in,O
22370,a,O
22371,low,O
22372,voice,O
22373,",",O
22374,‘,O
22375,why,O
22376,the,O
22377,fact,O
22378,is,O
22379,",",O
22380,you,O
22381,see,O
22382,",",O
22383,miss,O
22384,",",O
22385,this,O
22386,here,O
22387,ought,O
22388,to,O
22389,have,O
22390,been,O
22391,a,O
22392,red,O
22393,rose,O
22394,-,O
22395,tree,O
22396,",",O
22397,and,O
22398,we,O
22399,put,O
22400,a,O
22401,white,O
22402,one,O
22403,in,O
22404,by,O
22405,mistake,O
22406,;,O
22407,and,O
22408,if,O
22409,the,O
22410,queen,O
22411,was,O
22412,to,O
22413,find,O
22414,it,O
22415,out,O
22416,",",O
22417,we,O
22418,should,O
22419,all,O
22420,have,O
22421,our,O
22422,heads,O
22423,cut,O
22424,off,O
22425,",",O
22426,you,O
22427,know,O
22428,.,O
22429,so,O
22430,you,O
22431,see,O
22432,",",O
22433,miss,O
22434,",",O
22435,we,O
22436,’,O
22437,re,O
22438,doing,O
22439,our,O
22440,best,O
22441,",",O
22442,af,O
22443,##ore,O
22444,she,O
22445,comes,O
22446,",",O
22447,to,O
22448,-,O
22449,-,O
22450,’,O
22451,at,O
22452,this,O
22453,moment,O
22454,five,B-PER
22455,",",O
22456,who,O
22457,had,O
22458,been,O
22459,anxiously,O
22460,looking,O
22461,across,O
22462,the,O
22463,garden,O
22464,",",O
22465,called,O
22466,out,O
22467,‘,O
22468,the,O
22469,queen,O
22470,!,O
22471,the,O
22472,queen,O
22473,!,O
22474,’,O
22475,and,O
22476,the,O
22477,three,O
22478,gardener,O
22479,##s,O
22480,instantly,O
22481,threw,O
22482,themselves,O
22483,flat,O
22484,upon,O
22485,their,O
22486,faces,O
22487,.,O
22488,there,O
22489,was,O
22490,a,O
22491,sound,O
22492,of,O
22493,many,O
22494,footsteps,O
22495,",",O
22496,and,O
22497,alice,B-PER
22498,looked,O
22499,round,O
22500,",",O
22501,eager,O
22502,to,O
22503,see,O
22504,the,O
22505,queen,O
22506,.,O
22507,[SEP],O
22508,[CLS],O
22509,first,O
22510,came,O
22511,ten,O
22512,soldiers,O
22513,carrying,O
22514,clubs,O
22515,;,O
22516,these,O
22517,were,O
22518,all,O
22519,shaped,O
22520,like,O
22521,the,O
22522,three,O
22523,gardener,O
22524,##s,O
22525,",",O
22526,ob,O
22527,##long,O
22528,and,O
22529,flat,O
22530,",",O
22531,with,O
22532,their,O
22533,hands,O
22534,and,O
22535,feet,O
22536,at,O
22537,the,O
22538,corners,O
22539,:,O
22540,next,O
22541,the,O
22542,ten,O
22543,court,O
22544,##iers,O
22545,;,O
22546,these,O
22547,were,O
22548,or,O
22549,##name,O
22550,##nted,O
22551,all,O
22552,over,O
22553,with,O
22554,diamonds,O
22555,",",O
22556,and,O
22557,walked,O
22558,two,O
22559,and,O
22560,two,O
22561,",",O
22562,as,O
22563,the,O
22564,soldiers,O
22565,did,O
22566,.,O
22567,after,O
22568,these,O
22569,came,O
22570,the,O
22571,royal,O
22572,children,O
22573,;,O
22574,there,O
22575,were,O
22576,ten,O
22577,of,O
22578,them,O
22579,",",O
22580,and,O
22581,the,O
22582,little,O
22583,dear,O
22584,##s,O
22585,came,O
22586,jumping,O
22587,mer,O
22588,##rily,O
22589,along,O
22590,hand,O
22591,in,O
22592,hand,O
22593,",",O
22594,in,O
22595,couples,O
22596,:,O
22597,they,O
22598,were,O
22599,all,O
22600,or,O
22601,##name,O
22602,##nted,O
22603,with,O
22604,hearts,O
22605,.,O
22606,next,O
22607,came,O
22608,the,O
22609,guests,O
22610,",",O
22611,mostly,O
22612,kings,O
22613,and,O
22614,queens,O
22615,",",O
22616,and,O
22617,among,O
22618,them,O
22619,alice,B-PER
22620,recognised,O
22621,the,O
22622,white,B-PER
22623,rabbit,I-PER
22624,:,O
22625,it,O
22626,was,O
22627,talking,O
22628,in,O
22629,a,O
22630,hurried,O
22631,nervous,O
22632,manner,O
22633,",",O
22634,smiling,O
22635,at,O
22636,everything,O
22637,that,O
22638,was,O
22639,said,O
22640,",",O
22641,and,O
22642,went,O
22643,by,O
22644,without,O
22645,noticing,O
22646,her,O
22647,.,O
22648,then,O
22649,followed,O
22650,the,O
22651,kn,B-PER
22652,##ave,B-PER
22653,of,I-MISC
22654,hearts,I-MISC
22655,",",O
22656,carrying,O
22657,the,O
22658,king,O
22659,’,O
22660,s,O
22661,crown,O
22662,on,O
22663,a,O
22664,crimson,O
22665,velvet,O
22666,cushion,O
22667,;,O
22668,and,O
22669,",",O
22670,last,O
22671,of,O
22672,all,O
22673,this,O
22674,grand,O
22675,procession,O
22676,",",O
22677,came,O
22678,the,O
22679,king,O
22680,and,O
22681,queen,O
22682,of,I-MISC
22683,hearts,I-MISC
22684,.,O
22685,[SEP],O
22686,[CLS],O
22687,alice,B-PER
22688,was,O
22689,rather,O
22690,doubtful,O
22691,whether,O
22692,she,O
22693,ought,O
22694,not,O
22695,to,O
22696,lie,O
22697,down,O
22698,on,O
22699,her,O
22700,face,O
22701,like,O
22702,the,O
22703,three,O
22704,gardener,O
22705,##s,O
22706,",",O
22707,but,O
22708,she,O
22709,could,O
22710,not,O
22711,remember,O
22712,ever,O
22713,having,O
22714,heard,O
22715,of,O
22716,such,O
22717,a,O
22718,rule,O
22719,at,O
22720,procession,O
22721,##s,O
22722,;,O
22723,‘,O
22724,and,O
22725,besides,O
22726,",",O
22727,what,O
22728,would,O
22729,be,O
22730,the,O
22731,use,O
22732,of,O
22733,a,O
22734,procession,O
22735,",",O
22736,’,O
22737,thought,O
22738,she,O
22739,",",O
22740,‘,O
22741,if,O
22742,people,O
22743,had,O
22744,all,O
22745,to,O
22746,lie,O
22747,down,O
22748,upon,O
22749,their,O
22750,faces,O
22751,",",O
22752,so,O
22753,that,O
22754,they,O
22755,couldn,O
22756,’,O
22757,t,O
22758,see,O
22759,it,O
22760,?,O
22761,’,O
22762,so,O
22763,she,O
22764,stood,O
22765,still,O
22766,where,O
22767,she,O
22768,was,O
22769,",",O
22770,and,O
22771,waited,O
22772,.,O
22773,[SEP],O
22774,[CLS],O
22775,when,O
22776,the,O
22777,procession,O
22778,came,O
22779,opposite,O
22780,to,O
22781,alice,B-PER
22782,",",O
22783,they,O
22784,all,O
22785,stopped,O
22786,and,O
22787,looked,O
22788,at,O
22789,her,O
22790,",",O
22791,and,O
22792,the,O
22793,queen,O
22794,said,O
22795,severely,O
22796,‘,O
22797,who,O
22798,is,O
22799,this,O
22800,?,O
22801,’,O
22802,she,O
22803,said,O
22804,it,O
22805,to,O
22806,the,O
22807,kn,B-PER
